  yyyymmdd   hhmmss      AZ           ALT         Dero          HA          DEC 
  20160714  113000.80   0.460136442  32.789928525  -151.247662894  -29.1069478  89.2641361
  20160714  113000.90   0.460130430  32.789931366  -151.248075950  -29.1065300  89.2641361
  20160714  113001.00   0.460124418  32.789934207  -151.248489006  -29.1061122  89.2641361
  20160714  113001.10   0.460118406  32.789937049  -151.248902062  -29.1056944  89.2641361
  20160714  113001.20   0.460112394  32.789939890  -151.249315118  -29.1052766  89.2641361
  20160714  113001.30   0.460106381  32.789942731  -151.249728174  -29.1048588  89.2641361
  20160714  113001.40   0.460100369  32.789945572  -151.250141230  -29.1044410  89.2641361
  20160714  113001.50   0.460094357  32.789948413  -151.250554286  -29.1040232  89.2641361
  20160714  113001.60   0.460088345  32.789951254  -151.250967342  -29.1036054  89.2641361
  20160714  113001.70   0.460082332  32.789954095  -151.251380399  -29.1031876  89.2641361
  20160714  113001.80   0.460076320  32.789956936  -151.251793455  -29.1027697  89.2641361
  20160714  113001.90   0.460070308  32.789959777  -151.252206511  -29.1023519  89.2641361
  20160714  113002.00   0.460064295  32.789962617  -151.252619567  -29.1019341  89.2641361
  20160714  113002.10   0.460058283  32.789965458  -151.253032623  -29.1015163  89.2641361
  20160714  113002.20   0.460052271  32.789968299  -151.253445679  -29.1010985  89.2641361
  20160714  113002.30   0.460046258  32.789971140  -151.253858735  -29.1006807  89.2641361
  20160714  113002.40   0.460040246  32.789973980  -151.254271790  -29.1002629  89.2641361
  20160714  113002.50   0.460034233  32.789976821  -151.254684846  -29.0998451  89.2641361
  20160714  113002.60   0.460028221  32.789979662  -151.255097902  -29.0994273  89.2641361
  20160714  113002.70   0.460022208  32.789982502  -151.255510958  -29.0990095  89.2641361
  20160714  113002.80   0.460016196  32.789985343  -151.255924014  -29.0985917  89.2641361
  20160714  113002.90   0.460010183  32.789988183  -151.256337070  -29.0981738  89.2641361
  20160714  113003.00   0.460004170  32.789991024  -151.256750126  -29.0977560  89.2641361
  20160714  113003.10   0.459998158  32.789993864  -151.257163182  -29.0973382  89.2641361
  20160714  113003.20   0.459992145  32.789996705  -151.257576238  -29.0969204  89.2641361
  20160714  113003.30   0.459986132  32.789999545  -151.257989293  -29.0965026  89.2641361
  20160714  113003.40   0.459980120  32.790002385  -151.258402349  -29.0960848  89.2641361
  20160714  113003.50   0.459974107  32.790005226  -151.258815405  -29.0956670  89.2641361
  20160714  113003.60   0.459968094  32.790008066  -151.259228461  -29.0952492  89.2641361
  20160714  113003.70   0.459962081  32.790010906  -151.259641516  -29.0948314  89.2641361
  20160714  113003.80   0.459956069  32.790013746  -151.260054572  -29.0944136  89.2641361
  20160714  113003.90   0.459950056  32.790016586  -151.260467628  -29.0939958  89.2641361
  20160714  113004.00   0.459944043  32.790019426  -151.260880684  -29.0935779  89.2641361
  20160714  113004.10   0.459938030  32.790022266  -151.261293739  -29.0931601  89.2641361
  20160714  113004.20   0.459932017  32.790025106  -151.261706795  -29.0927423  89.2641361
  20160714  113004.30   0.459926004  32.790027946  -151.262119851  -29.0923245  89.2641361
  20160714  113004.40   0.459919991  32.790030786  -151.262532906  -29.0919067  89.2641361
  20160714  113004.50   0.459913978  32.790033626  -151.262945962  -29.0914889  89.2641361
  20160714  113004.60   0.459907965  32.790036466  -151.263359018  -29.0910711  89.2641361
  20160714  113004.70   0.459901952  32.790039306  -151.263772073  -29.0906533  89.2641361
  20160714  113004.80   0.459895939  32.790042146  -151.264185129  -29.0902355  89.2641361
  20160714  113004.90   0.459889926  32.790044986  -151.264598184  -29.0898177  89.2641361
  20160714  113005.00   0.459883913  32.790047825  -151.265011240  -29.0893999  89.2641361
  20160714  113005.10   0.459877900  32.790050665  -151.265424296  -29.0889820  89.2641361
  20160714  113005.20   0.459871886  32.790053505  -151.265837351  -29.0885642  89.2641361
  20160714  113005.30   0.459865873  32.790056344  -151.266250407  -29.0881464  89.2641361
  20160714  113005.40   0.459859860  32.790059184  -151.266663462  -29.0877286  89.2641361
  20160714  113005.50   0.459853847  32.790062023  -151.267076518  -29.0873108  89.2641361
  20160714  113005.60   0.459847834  32.790064863  -151.267489573  -29.0868930  89.2641361
  20160714  113005.70   0.459841820  32.790067702  -151.267902629  -29.0864752  89.2641361
  20160714  113005.80   0.459835807  32.790070542  -151.268315684  -29.0860574  89.2641361
  20160714  113005.90   0.459829794  32.790073381  -151.268728740  -29.0856396  89.2641361
  20160714  113006.00   0.459823780  32.790076220  -151.269141795  -29.0852218  89.2641361
  20160714  113006.10   0.459817767  32.790079060  -151.269554850  -29.0848040  89.2641361
  20160714  113006.20   0.459811753  32.790081899  -151.269967906  -29.0843861  89.2641361
  20160714  113006.30   0.459805740  32.790084738  -151.270380961  -29.0839683  89.2641361
  20160714  113006.40   0.459799727  32.790087578  -151.270794017  -29.0835505  89.2641361
  20160714  113006.50   0.459793713  32.790090417  -151.271207072  -29.0831327  89.2641361
  20160714  113006.60   0.459787700  32.790093256  -151.271620127  -29.0827149  89.2641361
  20160714  113006.70   0.459781686  32.790096095  -151.272033183  -29.0822971  89.2641361
  20160714  113006.80   0.459775672  32.790098934  -151.272446238  -29.0818793  89.2641361
  20160714  113006.90   0.459769659  32.790101773  -151.272859293  -29.0814615  89.2641361
  20160714  113007.00   0.459763645  32.790104612  -151.273272348  -29.0810437  89.2641361
  20160714  113007.10   0.459757632  32.790107451  -151.273685404  -29.0806259  89.2641361
  20160714  113007.20   0.459751618  32.790110290  -151.274098459  -29.0802081  89.2641361
  20160714  113007.30   0.459745604  32.790113129  -151.274511514  -29.0797902  89.2641361
  20160714  113007.40   0.459739590  32.790115968  -151.274924569  -29.0793724  89.2641361
  20160714  113007.50   0.459733577  32.790118806  -151.275337625  -29.0789546  89.2641361
  20160714  113007.60   0.459727563  32.790121645  -151.275750680  -29.0785368  89.2641361
  20160714  113007.70   0.459721549  32.790124484  -151.276163735  -29.0781190  89.2641361
  20160714  113007.80   0.459715535  32.790127322  -151.276576790  -29.0777012  89.2641361
  20160714  113007.90   0.459709522  32.790130161  -151.276989845  -29.0772834  89.2641361
  20160714  113008.00   0.459703508  32.790133000  -151.277402900  -29.0768656  89.2641361
  20160714  113008.10   0.459697494  32.790135838  -151.277815956  -29.0764478  89.2641361
  20160714  113008.20   0.459691480  32.790138677  -151.278229011  -29.0760300  89.2641361
  20160714  113008.30   0.459685466  32.790141515  -151.278642066  -29.0756122  89.2641361
  20160714  113008.40   0.459679452  32.790144354  -151.279055121  -29.0751943  89.2641361
  20160714  113008.50   0.459673438  32.790147192  -151.279468176  -29.0747765  89.2641361
  20160714  113008.60   0.459667424  32.790150031  -151.279881231  -29.0743587  89.2641361
  20160714  113008.70   0.459661410  32.790152869  -151.280294286  -29.0739409  89.2641361
  20160714  113008.80   0.459655396  32.790155707  -151.280707341  -29.0735231  89.2641361
  20160714  113008.90   0.459649382  32.790158546  -151.281120396  -29.0731053  89.2641361
  20160714  113009.00   0.459643368  32.790161384  -151.281533451  -29.0726875  89.2641361
  20160714  113009.10   0.459637353  32.790164222  -151.281946506  -29.0722697  89.2641361
  20160714  113009.20   0.459631339  32.790167060  -151.282359561  -29.0718519  89.2641361
  20160714  113009.30   0.459625325  32.790169898  -151.282772616  -29.0714341  89.2641361
  20160714  113009.40   0.459619311  32.790172736  -151.283185671  -29.0710162  89.2641361
  20160714  113009.50   0.459613297  32.790175574  -151.283598726  -29.0705984  89.2641361
  20160714  113009.60   0.459607282  32.790178412  -151.284011781  -29.0701806  89.2641361
  20160714  113009.70   0.459601268  32.790181250  -151.284424836  -29.0697628  89.2641361
  20160714  113009.80   0.459595254  32.790184088  -151.284837890  -29.0693450  89.2641361
  20160714  113009.90   0.459589239  32.790186926  -151.285250945  -29.0689272  89.2641361
  20160714  113010.00   0.459583225  32.790189764  -151.285664000  -29.0685094  89.2641361
  20160714  113010.10   0.459577211  32.790192602  -151.286077055  -29.0680916  89.2641361
  20160714  113010.20   0.459571196  32.790195440  -151.286490110  -29.0676738  89.2641361
  20160714  113010.30   0.459565182  32.790198277  -151.286903165  -29.0672560  89.2641361
  20160714  113010.40   0.459559167  32.790201115  -151.287316219  -29.0668382  89.2641361
  20160714  113010.50   0.459553153  32.790203953  -151.287729274  -29.0664203  89.2641361
  20160714  113010.60   0.459547138  32.790206791  -151.288142329  -29.0660025  89.2641361
  20160714  113010.70   0.459541124  32.790209628  -151.288555384  -29.0655847  89.2641361
  20160714  113010.80   0.459535109  32.790212466  -151.288968438  -29.0651669  89.2641361
  20160714  113010.90   0.459529095  32.790215303  -151.289381493  -29.0647491  89.2641361
  20160714  113011.00   0.459523080  32.790218141  -151.289794548  -29.0643313  89.2641361
  20160714  113011.10   0.459517065  32.790220978  -151.290207602  -29.0639135  89.2641361
  20160714  113011.20   0.459511051  32.790223816  -151.290620657  -29.0634957  89.2641361
  20160714  113011.30   0.459505036  32.790226653  -151.291033712  -29.0630779  89.2641361
  20160714  113011.40   0.459499021  32.790229490  -151.291446766  -29.0626601  89.2641361
  20160714  113011.50   0.459493007  32.790232328  -151.291859821  -29.0622423  89.2641361
  20160714  113011.60   0.459486992  32.790235165  -151.292272876  -29.0618244  89.2641361
  20160714  113011.70   0.459480977  32.790238002  -151.292685930  -29.0614066  89.2641361
  20160714  113011.80   0.459474962  32.790240839  -151.293098985  -29.0609888  89.2641361
  20160714  113011.90   0.459468947  32.790243677  -151.293512039  -29.0605710  89.2641361
  20160714  113012.00   0.459462932  32.790246514  -151.293925094  -29.0601532  89.2641361
  20160714  113012.10   0.459456918  32.790249351  -151.294338148  -29.0597354  89.2641361
  20160714  113012.20   0.459450903  32.790252188  -151.294751203  -29.0593176  89.2641361
  20160714  113012.30   0.459444888  32.790255025  -151.295164257  -29.0588998  89.2641361
  20160714  113012.40   0.459438873  32.790257862  -151.295577312  -29.0584820  89.2641361
  20160714  113012.50   0.459432858  32.790260699  -151.295990366  -29.0580642  89.2641361
  20160714  113012.60   0.459426843  32.790263536  -151.296403421  -29.0576464  89.2641361
  20160714  113012.70   0.459420828  32.790266372  -151.296816475  -29.0572285  89.2641361
  20160714  113012.80   0.459414813  32.790269209  -151.297229530  -29.0568107  89.2641361
  20160714  113012.90   0.459408798  32.790272046  -151.297642584  -29.0563929  89.2641361
  20160714  113013.00   0.459402782  32.790274883  -151.298055639  -29.0559751  89.2641361
  20160714  113013.10   0.459396767  32.790277720  -151.298468693  -29.0555573  89.2641361
  20160714  113013.20   0.459390752  32.790280556  -151.298881747  -29.0551395  89.2641361
  20160714  113013.30   0.459384737  32.790283393  -151.299294802  -29.0547217  89.2641361
  20160714  113013.40   0.459378722  32.790286229  -151.299707856  -29.0543039  89.2641361
  20160714  113013.50   0.459372706  32.790289066  -151.300120910  -29.0538861  89.2641361
  20160714  113013.60   0.459366691  32.790291903  -151.300533965  -29.0534683  89.2641361
  20160714  113013.70   0.459360676  32.790294739  -151.300947019  -29.0530505  89.2641361
  20160714  113013.80   0.459354661  32.790297575  -151.301360073  -29.0526326  89.2641361
  20160714  113013.90   0.459348645  32.790300412  -151.301773128  -29.0522148  89.2641361
  20160714  113014.00   0.459342630  32.790303248  -151.302186182  -29.0517970  89.2641361
  20160714  113014.10   0.459336614  32.790306085  -151.302599236  -29.0513792  89.2641361
  20160714  113014.20   0.459330599  32.790308921  -151.303012290  -29.0509614  89.2641361
  20160714  113014.30   0.459324584  32.790311757  -151.303425345  -29.0505436  89.2641361
  20160714  113014.40   0.459318568  32.790314593  -151.303838399  -29.0501258  89.2641361
  20160714  113014.50   0.459312553  32.790317430  -151.304251453  -29.0497080  89.2641361
  20160714  113014.60   0.459306537  32.790320266  -151.304664507  -29.0492902  89.2641361
  20160714  113014.70   0.459300522  32.790323102  -151.305077561  -29.0488724  89.2641361
  20160714  113014.80   0.459294506  32.790325938  -151.305490615  -29.0484546  89.2641361
  20160714  113014.90   0.459288490  32.790328774  -151.305903670  -29.0480367  89.2641361
  20160714  113015.00   0.459282475  32.790331610  -151.306316724  -29.0476189  89.2641361
  20160714  113015.10   0.459276459  32.790334446  -151.306729778  -29.0472011  89.2641361
  20160714  113015.20   0.459270444  32.790337282  -151.307142832  -29.0467833  89.2641361
  20160714  113015.30   0.459264428  32.790340118  -151.307555886  -29.0463655  89.2641361
  20160714  113015.40   0.459258412  32.790342954  -151.307968940  -29.0459477  89.2641361
  20160714  113015.50   0.459252396  32.790345790  -151.308381994  -29.0455299  89.2641361
  20160714  113015.60   0.459246381  32.790348625  -151.308795048  -29.0451121  89.2641361
  20160714  113015.70   0.459240365  32.790351461  -151.309208102  -29.0446943  89.2641361
  20160714  113015.80   0.459234349  32.790354297  -151.309621156  -29.0442765  89.2641361
  20160714  113015.90   0.459228333  32.790357132  -151.310034210  -29.0438587  89.2641361
  20160714  113016.00   0.459222317  32.790359968  -151.310447264  -29.0434408  89.2641361
  20160714  113016.10   0.459216301  32.790362804  -151.310860318  -29.0430230  89.2641361
  20160714  113016.20   0.459210285  32.790365639  -151.311273372  -29.0426052  89.2641361
  20160714  113016.30   0.459204270  32.790368475  -151.311686426  -29.0421874  89.2641361
  20160714  113016.40   0.459198254  32.790371310  -151.312099480  -29.0417696  89.2641361
  20160714  113016.50   0.459192238  32.790374146  -151.312512534  -29.0413518  89.2641361
  20160714  113016.60   0.459186222  32.790376981  -151.312925588  -29.0409340  89.2641361
  20160714  113016.70   0.459180206  32.790379817  -151.313338641  -29.0405162  89.2641361
  20160714  113016.80   0.459174189  32.790382652  -151.313751695  -29.0400984  89.2641361
  20160714  113016.90   0.459168173  32.790385487  -151.314164749  -29.0396806  89.2641361
  20160714  113017.00   0.459162157  32.790388322  -151.314577803  -29.0392628  89.2641361
  20160714  113017.10   0.459156141  32.790391158  -151.314990857  -29.0388449  89.2641361
  20160714  113017.20   0.459150125  32.790393993  -151.315403911  -29.0384271  89.2641361
  20160714  113017.30   0.459144109  32.790396828  -151.315816964  -29.0380093  89.2641361
  20160714  113017.40   0.459138093  32.790399663  -151.316230018  -29.0375915  89.2641361
  20160714  113017.50   0.459132076  32.790402498  -151.316643072  -29.0371737  89.2641361
  20160714  113017.60   0.459126060  32.790405333  -151.317056126  -29.0367559  89.2641361
  20160714  113017.70   0.459120044  32.790408168  -151.317469179  -29.0363381  89.2641361
  20160714  113017.80   0.459114027  32.790411003  -151.317882233  -29.0359203  89.2641361
  20160714  113017.90   0.459108011  32.790413838  -151.318295287  -29.0355025  89.2641361
  20160714  113018.00   0.459101995  32.790416673  -151.318708340  -29.0350847  89.2641361
  20160714  113018.10   0.459095978  32.790419508  -151.319121394  -29.0346668  89.2641361
  20160714  113018.20   0.459089962  32.790422343  -151.319534448  -29.0342490  89.2641361
  20160714  113018.30   0.459083945  32.790425178  -151.319947501  -29.0338312  89.2641361
  20160714  113018.40   0.459077929  32.790428012  -151.320360555  -29.0334134  89.2641361
  20160714  113018.50   0.459071912  32.790430847  -151.320773609  -29.0329956  89.2641361
  20160714  113018.60   0.459065896  32.790433682  -151.321186662  -29.0325778  89.2641361
  20160714  113018.70   0.459059879  32.790436516  -151.321599716  -29.0321600  89.2641361
  20160714  113018.80   0.459053863  32.790439351  -151.322012769  -29.0317422  89.2641361
  20160714  113018.90   0.459047846  32.790442185  -151.322425823  -29.0313244  89.2641361
  20160714  113019.00   0.459041830  32.790445020  -151.322838876  -29.0309066  89.2641361
  20160714  113019.10   0.459035813  32.790447854  -151.323251930  -29.0304888  89.2641361
  20160714  113019.20   0.459029796  32.790450689  -151.323664983  -29.0300709  89.2641361
  20160714  113019.30   0.459023780  32.790453523  -151.324078037  -29.0296531  89.2641361
  20160714  113019.40   0.459017763  32.790456358  -151.324491090  -29.0292353  89.2641361
  20160714  113019.50   0.459011746  32.790459192  -151.324904144  -29.0288175  89.2641361
  20160714  113019.60   0.459005729  32.790462026  -151.325317197  -29.0283997  89.2641361
  20160714  113019.70   0.458999713  32.790464861  -151.325730251  -29.0279819  89.2641361
  20160714  113019.80   0.458993696  32.790467695  -151.326143304  -29.0275641  89.2641361
  20160714  113019.90   0.458987679  32.790470529  -151.326556358  -29.0271463  89.2641361
  20160714  113020.00   0.458981662  32.790473363  -151.326969411  -29.0267285  89.2641361
  20160714  113020.10   0.458975645  32.790476197  -151.327382464  -29.0263107  89.2641361
  20160714  113020.20   0.458969628  32.790479031  -151.327795518  -29.0258929  89.2641361
  20160714  113020.30   0.458963611  32.790481865  -151.328208571  -29.0254750  89.2641361
  20160714  113020.40   0.458957594  32.790484699  -151.328621624  -29.0250572  89.2641361
  20160714  113020.50   0.458951577  32.790487533  -151.329034678  -29.0246394  89.2641361
  20160714  113020.60   0.458945560  32.790490367  -151.329447731  -29.0242216  89.2641361
  20160714  113020.70   0.458939543  32.790493201  -151.329860784  -29.0238038  89.2641361
  20160714  113020.80   0.458933526  32.790496035  -151.330273838  -29.0233860  89.2641361
  20160714  113020.90   0.458927509  32.790498869  -151.330686891  -29.0229682  89.2641361
  20160714  113021.00   0.458921492  32.790501703  -151.331099944  -29.0225504  89.2641361
  20160714  113021.10   0.458915475  32.790504536  -151.331512997  -29.0221326  89.2641361
  20160714  113021.20   0.458909458  32.790507370  -151.331926051  -29.0217148  89.2641361
  20160714  113021.30   0.458903441  32.790510204  -151.332339104  -29.0212970  89.2641361
  20160714  113021.40   0.458897423  32.790513037  -151.332752157  -29.0208791  89.2641361
  20160714  113021.50   0.458891406  32.790515871  -151.333165210  -29.0204613  89.2641361
  20160714  113021.60   0.458885389  32.790518705  -151.333578263  -29.0200435  89.2641361
  20160714  113021.70   0.458879372  32.790521538  -151.333991316  -29.0196257  89.2641361
  20160714  113021.80   0.458873354  32.790524372  -151.334404370  -29.0192079  89.2641361
  20160714  113021.90   0.458867337  32.790527205  -151.334817423  -29.0187901  89.2641361
  20160714  113022.00   0.458861320  32.790530038  -151.335230476  -29.0183723  89.2641361
  20160714  113022.10   0.458855302  32.790532872  -151.335643529  -29.0179545  89.2641361
  20160714  113022.20   0.458849285  32.790535705  -151.336056582  -29.0175367  89.2641361
  20160714  113022.30   0.458843267  32.790538538  -151.336469635  -29.0171189  89.2641361
  20160714  113022.40   0.458837250  32.790541372  -151.336882688  -29.0167011  89.2641361
  20160714  113022.50   0.458831232  32.790544205  -151.337295741  -29.0162832  89.2641361
  20160714  113022.60   0.458825215  32.790547038  -151.337708794  -29.0158654  89.2641361
  20160714  113022.70   0.458819197  32.790549871  -151.338121847  -29.0154476  89.2641361
  20160714  113022.80   0.458813180  32.790552704  -151.338534900  -29.0150298  89.2641361
  20160714  113022.90   0.458807162  32.790555537  -151.338947953  -29.0146120  89.2641361
  20160714  113023.00   0.458801144  32.790558370  -151.339361006  -29.0141942  89.2641361
  20160714  113023.10   0.458795127  32.790561203  -151.339774059  -29.0137764  89.2641361
  20160714  113023.20   0.458789109  32.790564036  -151.340187112  -29.0133586  89.2641361
  20160714  113023.30   0.458783091  32.790566869  -151.340600165  -29.0129408  89.2641361
  20160714  113023.40   0.458777074  32.790569702  -151.341013218  -29.0125230  89.2641361
  20160714  113023.50   0.458771056  32.790572535  -151.341426270  -29.0121052  89.2641361
  20160714  113023.60   0.458765038  32.790575368  -151.341839323  -29.0116873  89.2641361
  20160714  113023.70   0.458759020  32.790578201  -151.342252376  -29.0112695  89.2641361
  20160714  113023.80   0.458753003  32.790581033  -151.342665429  -29.0108517  89.2641361
  20160714  113023.90   0.458746985  32.790583866  -151.343078482  -29.0104339  89.2641361
  20160714  113024.00   0.458740967  32.790586699  -151.343491535  -29.0100161  89.2641361
  20160714  113024.10   0.458734949  32.790589531  -151.343904587  -29.0095983  89.2641361
  20160714  113024.20   0.458728931  32.790592364  -151.344317640  -29.0091805  89.2641361
  20160714  113024.30   0.458722913  32.790595197  -151.344730693  -29.0087627  89.2641361
  20160714  113024.40   0.458716895  32.790598029  -151.345143746  -29.0083449  89.2641361
  20160714  113024.50   0.458710877  32.790600862  -151.345556798  -29.0079271  89.2641361
  20160714  113024.60   0.458704859  32.790603694  -151.345969851  -29.0075093  89.2641361
  20160714  113024.70   0.458698841  32.790606526  -151.346382904  -29.0070914  89.2641361
  20160714  113024.80   0.458692823  32.790609359  -151.346795957  -29.0066736  89.2641361
  20160714  113024.90   0.458686805  32.790612191  -151.347209009  -29.0062558  89.2641361
  20160714  113025.00   0.458680787  32.790615023  -151.347622062  -29.0058380  89.2641361
  20160714  113025.10   0.458674769  32.790617856  -151.348035115  -29.0054202  89.2641361
  20160714  113025.20   0.458668751  32.790620688  -151.348448167  -29.0050024  89.2641361
  20160714  113025.30   0.458662732  32.790623520  -151.348861220  -29.0045846  89.2641361
  20160714  113025.40   0.458656714  32.790626352  -151.349274272  -29.0041668  89.2641361
  20160714  113025.50   0.458650696  32.790629184  -151.349687325  -29.0037490  89.2641361
  20160714  113025.60   0.458644678  32.790632016  -151.350100378  -29.0033312  89.2641361
  20160714  113025.70   0.458638659  32.790634848  -151.350513430  -29.0029134  89.2641361
  20160714  113025.80   0.458632641  32.790637680  -151.350926483  -29.0024955  89.2641361
  20160714  113025.90   0.458626623  32.790640512  -151.351339535  -29.0020777  89.2641361
  20160714  113026.00   0.458620604  32.790643344  -151.351752588  -29.0016599  89.2641361
  20160714  113026.10   0.458614586  32.790646176  -151.352165640  -29.0012421  89.2641361
  20160714  113026.20   0.458608568  32.790649008  -151.352578693  -29.0008243  89.2641361
  20160714  113026.30   0.458602549  32.790651840  -151.352991745  -29.0004065  89.2641361
  20160714  113026.40   0.458596531  32.790654672  -151.353404798  -28.9999887  89.2641361
  20160714  113026.50   0.458590512  32.790657503  -151.353817850  -28.9995709  89.2641361
  20160714  113026.60   0.458584494  32.790660335  -151.354230903  -28.9991531  89.2641361
  20160714  113026.70   0.458578475  32.790663167  -151.354643955  -28.9987353  89.2641361
  20160714  113026.80   0.458572457  32.790665998  -151.355057007  -28.9983174  89.2641361
  20160714  113026.90   0.458566438  32.790668830  -151.355470060  -28.9978996  89.2641361
  20160714  113027.00   0.458560419  32.790671661  -151.355883112  -28.9974818  89.2641361
  20160714  113027.10   0.458554401  32.790674493  -151.356296165  -28.9970640  89.2641361
  20160714  113027.20   0.458548382  32.790677324  -151.356709217  -28.9966462  89.2641361
  20160714  113027.30   0.458542363  32.790680156  -151.357122269  -28.9962284  89.2641361
  20160714  113027.40   0.458536345  32.790682987  -151.357535322  -28.9958106  89.2641361
  20160714  113027.50   0.458530326  32.790685819  -151.357948374  -28.9953928  89.2641361
  20160714  113027.60   0.458524307  32.790688650  -151.358361426  -28.9949750  89.2641361
  20160714  113027.70   0.458518288  32.790691481  -151.358774478  -28.9945572  89.2641361
  20160714  113027.80   0.458512270  32.790694313  -151.359187531  -28.9941394  89.2641361
  20160714  113027.90   0.458506251  32.790697144  -151.359600583  -28.9937215  89.2641361
  20160714  113028.00   0.458500232  32.790699975  -151.360013635  -28.9933037  89.2641361
  20160714  113028.10   0.458494213  32.790702806  -151.360426687  -28.9928859  89.2641361
  20160714  113028.20   0.458488194  32.790705637  -151.360839739  -28.9924681  89.2641361
  20160714  113028.30   0.458482175  32.790708468  -151.361252792  -28.9920503  89.2641361
  20160714  113028.40   0.458476156  32.790711299  -151.361665844  -28.9916325  89.2641361
  20160714  113028.50   0.458470137  32.790714130  -151.362078896  -28.9912147  89.2641361
  20160714  113028.60   0.458464118  32.790716961  -151.362491948  -28.9907969  89.2641361
  20160714  113028.70   0.458458099  32.790719792  -151.362905000  -28.9903791  89.2641361
  20160714  113028.80   0.458452080  32.790722623  -151.363318052  -28.9899613  89.2641361
  20160714  113028.90   0.458446061  32.790725454  -151.363731105  -28.9895435  89.2641361
  20160714  113029.00   0.458440042  32.790728285  -151.364144157  -28.9891256  89.2641361
  20160714  113029.10   0.458434023  32.790731115  -151.364557209  -28.9887078  89.2641361
  20160714  113029.20   0.458428004  32.790733946  -151.364970261  -28.9882900  89.2641361
  20160714  113029.30   0.458421984  32.790736777  -151.365383313  -28.9878722  89.2641361
  20160714  113029.40   0.458415965  32.790739608  -151.365796365  -28.9874544  89.2641361
  20160714  113029.50   0.458409946  32.790742438  -151.366209417  -28.9870366  89.2641361
  20160714  113029.60   0.458403927  32.790745269  -151.366622469  -28.9866188  89.2641361
  20160714  113029.70   0.458397907  32.790748099  -151.367035521  -28.9862010  89.2641361
  20160714  113029.80   0.458391888  32.790750930  -151.367448573  -28.9857832  89.2641361
  20160714  113029.90   0.458385869  32.790753760  -151.367861625  -28.9853654  89.2641361
  20160714  113030.00   0.458379849  32.790756591  -151.368274677  -28.9849476  89.2641361
  20160714  113030.10   0.458373830  32.790759421  -151.368687729  -28.9845297  89.2641361
  20160714  113030.20   0.458367811  32.790762251  -151.369100780  -28.9841119  89.2641361
  20160714  113030.30   0.458361791  32.790765082  -151.369513832  -28.9836941  89.2641361
  20160714  113030.40   0.458355772  32.790767912  -151.369926884  -28.9832763  89.2641361
  20160714  113030.50   0.458349752  32.790770742  -151.370339936  -28.9828585  89.2641361
  20160714  113030.60   0.458343733  32.790773573  -151.370752988  -28.9824407  89.2641361
  20160714  113030.70   0.458337713  32.790776403  -151.371166040  -28.9820229  89.2641361
  20160714  113030.80   0.458331694  32.790779233  -151.371579092  -28.9816051  89.2641361
  20160714  113030.90   0.458325674  32.790782063  -151.371992143  -28.9811873  89.2641361
  20160714  113031.00   0.458319654  32.790784893  -151.372405195  -28.9807695  89.2641361
  20160714  113031.10   0.458313635  32.790787723  -151.372818247  -28.9803517  89.2641361
  20160714  113031.20   0.458307615  32.790790553  -151.373231299  -28.9799338  89.2641361
  20160714  113031.30   0.458301595  32.790793383  -151.373644350  -28.9795160  89.2641361
  20160714  113031.40   0.458295576  32.790796213  -151.374057402  -28.9790982  89.2641361
  20160714  113031.50   0.458289556  32.790799043  -151.374470454  -28.9786804  89.2641361
  20160714  113031.60   0.458283536  32.790801873  -151.374883506  -28.9782626  89.2641361
  20160714  113031.70   0.458277516  32.790804702  -151.375296557  -28.9778448  89.2641361
  20160714  113031.80   0.458271497  32.790807532  -151.375709609  -28.9774270  89.2641361
  20160714  113031.90   0.458265477  32.790810362  -151.376122661  -28.9770092  89.2641361
  20160714  113032.00   0.458259457  32.790813192  -151.376535712  -28.9765914  89.2641361
  20160714  113032.10   0.458253437  32.790816021  -151.376948764  -28.9761736  89.2641361
  20160714  113032.20   0.458247417  32.790818851  -151.377361816  -28.9757558  89.2641361
  20160714  113032.30   0.458241397  32.790821680  -151.377774867  -28.9753379  89.2641361
  20160714  113032.40   0.458235377  32.790824510  -151.378187919  -28.9749201  89.2641361
  20160714  113032.50   0.458229357  32.790827340  -151.378600970  -28.9745023  89.2641361
  20160714  113032.60   0.458223337  32.790830169  -151.379014022  -28.9740845  89.2641361
  20160714  113032.70   0.458217317  32.790832998  -151.379427073  -28.9736667  89.2641361
  20160714  113032.80   0.458211297  32.790835828  -151.379840125  -28.9732489  89.2641361
  20160714  113032.90   0.458205277  32.790838657  -151.380253176  -28.9728311  89.2641361
  20160714  113033.00   0.458199257  32.790841487  -151.380666228  -28.9724133  89.2641361
  20160714  113033.10   0.458193237  32.790844316  -151.381079279  -28.9719955  89.2641361
  20160714  113033.20   0.458187217  32.790847145  -151.381492331  -28.9715777  89.2641361
  20160714  113033.30   0.458181196  32.790849974  -151.381905382  -28.9711599  89.2641361
  20160714  113033.40   0.458175176  32.790852803  -151.382318434  -28.9707420  89.2641361
  20160714  113033.50   0.458169156  32.790855633  -151.382731485  -28.9703242  89.2641361
  20160714  113033.60   0.458163136  32.790858462  -151.383144537  -28.9699064  89.2641361
  20160714  113033.70   0.458157115  32.790861291  -151.383557588  -28.9694886  89.2641361
  20160714  113033.80   0.458151095  32.790864120  -151.383970639  -28.9690708  89.2641361
  20160714  113033.90   0.458145075  32.790866949  -151.384383691  -28.9686530  89.2641361
